"id","age_months","age_years","age_years_cont","age_zscored","gender","primary_lang","is_bilingual","stim_set","highest_count"
"8a101b42-2bd1-42a9-8b83-ede1d28dea91",69,5,5.78630136986301,1.59806685517469,"F","English","Spanish",3,36
"8c923010-d624-47ee-93b0-96917534ae87",48,4,4.06027397260274,-0.871049315910666,"F","English","N",4,6
"94a7a7ba-d4a9-4f97-aa34-918609f4ee14",67,5,5.58356164383562,1.3080436858726,"M","English","Y",3,59
"97118f80-fb10-44f6-91d7-ff903510d4f8",53,4,4.45205479452055,-0.310599137394468,"F","English","Y",4,NA
"980f95a5-891c-4a2b-9e54-445e1d38cddb",44,3,3.68219178082192,-1.41190333433889,"F","English","Y",3,13
"98133c16-135b-4a24-b41d-bb1e70a2bbe2",51,4,4.26027397260274,-0.584945378626174,"F","English","N",3,30
"9995d554-ff4e-427f-b37b-91d60c04a532",52,4,4.35342465753425,-0.451691490027915,"M","English","N",3,39
"9a6229d4-c185-4434-a723-b9764dc67198",59,4,4.96164383561644,0.418378017878352,"F","English","N",1,20
"9e38db14-ea7f-4149-a90f-e436dd2d17e1",62,5,5.20547945205479,0.767189667444378,"M","English","N",2,59
"9ef4fd92-8bd9-4832-8e45-ad9d3fb1e099",63,5,5.2958904109589,0.896524324025039,"M","English","N",1,29
"a00305f8-a5a1-471c-a4d7-d725f261c245",46,3,3.9041095890411,-1.09444554091363,"F","English","N",4,10
"a01b8ee1-98b9-4059-ad43-d63941536cfb",70,5,5.84931506849315,1.68820919157939,"M","English","Spanish",1,100
"a81595f5-0dce-4f8b-b1e0-400ac2e764d9",56,4,4.71232876712329,0.0617279042771339,"M","English","N",3,14
"aaac7349-9748-4b2a-8fa1-fb01858d2494",48,4,4.01095890410959,-0.94159549222739,"M","English","N",3,7
"af64d148-9ae2-418e-9be3-e0551551343e",44,3,3.71506849315068,-1.36487255012774,"M","English","Turkish",1,32
"afc61d6b-ae70-4988-9279-b2d9b67ffde5",51,4,4.31506849315068,-0.506560738274257,"F","English","N",2,14
"b13ab6ef-0f9b-4f71-b67b-ee54be5e0d2c",39,3,3.29315068493151,-1.96843428083749,"M","English","N",2,20
"b7ba849c-9c1b-4c31-96cc-ee790bf59866",64,5,5.41095890410959,1.06113206876406,"M","English","N",2,29
"c10b9734-61fd-45cf-9ccb-08b0466e2255",58,4,4.85753424657534,0.269447201209711,"F","English","N",3,29
"c1a33004-904f-49f0-9651-d4d522421027",59,4,5,0.473247266124692,"F","English","N",3,39
"c968db9a-8ea0-4927-92f3-2e1b8e136f87",51,4,4.25479452054795,-0.592783842661364,"M","English","Y",4,14
"cb53fe05-8c93-465e-a5bf-6fa9c9f638ed",54,4,4.55068493150685,-0.169506784761019,"M","English","N",4,39
"cc0ee77b-c7a9-4581-8b35-536ecc9e36fe",61,5,5.12876712328767,0.657451170951695,"F","English","N",1,39
"d71a252b-cf2b-49e5-aaf5-9874d188ea71",66,5,5.56438356164384,1.28060906174943,"M","English","N",2,22
"dbdd8256-0bd3-49fc-b0a9-9fecf9053acb",46,3,3.85753424657534,-1.16107248521276,"M","English","Spanish",2,3
"dd0a237b-d0e3-45dd-a0a8-42cafdf400e3",54,4,4.57260273972603,-0.138152928620252,"F","English","N",2,3
"df1284df-3d32-4ab1-adcd-35bfbd5c0185",60,5,5.01369863013699,0.492843426212671,"F","English","N",2,95
"e071ab1b-4678-4ed5-b639-eb0f7c86a62e",65,5,5.48219178082192,1.16303210122155,"M","English","N",3,42
"e6bc7b29-864a-4774-8ade-d86287a7dc72",45,3,3.83287671232877,-1.19634557337112,"F","English","N",4,29
"eeb3dadd-38cc-43dd-849e-28bb3074548b",48,4,4.0027397260274,-0.953353188280178,"F","English","Y",4,10
"ef7abc2a-f54c-413d-a473-ac9529f37144",59,4,4.93972602739726,0.387024161737584,"M","English","Chinese",2,13
"f3d49f56-58f8-4af8-b179-996e871951a2",65,5,5.49315068493151,1.17870902929194,"M","English","N",4,10
"f8567249-d4c8-401a-9bf8-ce3d7a0f6093",58,4,4.83835616438356,0.242012577086541,"F","English","N",1,14
"f9517b88-b6f8-468f-8363-6b9a15c67bf0",65,5,5.43561643835616,1.09640515692242,"F","English","Vietnamese",1,29
"fa39458d-3084-4f18-bb38-79c85476e7f2",45,3,3.7972602739726,-1.24729558959986,"F","English","N",4,12
